AREA,MAINTRAVELWORK,AGE,Value,Flags
238300,10,2,6,
238300,12,2,0,
238300,16,2,0,
238400,9999,2,102,
238400,6,2,0,
238400,10,2,6,
238400,12,2,0,
238400,16,2,0,
238500,9999,2,96,
238500,6,2,0,
238500,10,2,3,
238500,12,2,0,
238500,16,2,3,
238600,9999,2,57,
238600,6,2,0,
238600,10,2,12,
238600,12,2,0,
238600,16,2,0,
238700,9999,2,,c
238700,6,2,,c
238700,10,2,,c
238700,12,2,,c
238700,16,2,,c
238800,9999,2,30,
238800,6,2,0,
238800,10,2,3,
238800,12,2,0,
238800,16,2,0,
238900,9999,2,39,
238900,6,2,0,
238900,10,2,0,
238900,12,2,0,
238900,16,2,0,
239000,9999,2,135,
239000,6,2,0,
239000,10,2,12,
239000,12,2,0,
239000,16,2,0,
239100,9999,2,54,
239100,6,2,3,
239100,10,2,3,
239100,12,2,0,
239100,16,2,0,
239200,9999,2,69,
239200,6,2,3,
239200,10,2,3,
239200,12,2,0,
239200,16,2,0,
239300,9999,2,51,
239300,6,2,0,
239300,10,2,3,
239300,12,2,0,
239300,16,2,0,
239400,9999,2,75,
239400,6,2,3,
239400,10,2,3,
239400,12,2,0,
239400,16,2,0,
239500,9999,2,36,
239500,6,2,0,
239500,10,2,0,
239500,12,2,0,
239500,16,2,0,
239600,9999,2,24,
239600,6,2,0,
239600,10,2,0,
239600,12,2,0,
239600,16,2,0,
239700,9999,2,,c
239700,6,2,,c
239700,10,2,,c
239700,12,2,,c
239700,16,2,,c
239800,9999,2,192,
239800,6,2,3,
239800,10,2,12,
239800,12,2,0,
239800,16,2,0,
239900,9999,2,1680,
239900,6,2,111,
239900,10,2,39,
239900,12,2,0,
239900,16,2,15,
240000,9999,2,162,
240000,6,2,3,
240000,10,2,30,
240000,12,2,0,
240000,16,2,6,
240100,9999,2,66,
240100,6,2,0,
240100,10,2,3,
240100,12,2,0,
240100,16,2,0,
240200,9999,2,39,
240200,6,2,0,
240200,10,2,0,
240200,12,2,0,
240200,16,2,0,
240300,9999,2,21,
240300,6,2,0,
240300,10,2,0,
240300,12,2,0,
240300,16,2,0,
240400,9999,2,120,
240400,6,2,6,
240400,10,2,12,
240400,12,2,0,
240400,16,2,3,
240500,9999,2,30,
240500,6,2,3,
240500,10,2,0,
240500,12,2,0,
240500,16,2,3,
240600,9999,2,87,
240600,6,2,0,
240600,10,2,0,
240600,12,2,0,
240600,16,2,0,
240700,9999,2,78,
240700,6,2,3,
240700,10,2,3,
240700,12,2,0,
240700,16,2,3,
240800,9999,2,42,
240800,6,2,0,
240800,10,2,0,
240800,12,2,0,
240800,16,2,0,
240900,9999,2,18,
240900,6,2,0,
240900,10,2,3,
240900,12,2,0,
240900,16,2,0,
241000,9999,2,60,
241000,6,2,3,
241000,10,2,3,
241000,12,2,0,
241000,16,2,0,
241100,9999,2,12,
241100,6,2,,c
241100,10,2,,c
241100,12,2,,c
241100,16,2,,c
241200,9999,2,27,
241200,6,2,0,
241200,10,2,3,
241200,12,2,0,
241200,16,2,0,
241300,9999,2,9,
241300,6,2,0,
241300,10,2,3,
241300,12,2,0,
241300,16,2,0,
241400,9999,2,177,
241400,6,2,18,
241400,10,2,18,
241400,12,2,0,
241400,16,2,3,
241500,9999,2,57,
241500,6,2,3,
241500,10,2,0,
241500,12,2,0,
241500,16,2,0,
241600,9999,2,111,
241600,6,2,3,
241600,10,2,6,
241600,12,2,0,
241600,16,2,0,
241700,9999,2,24,
241700,6,2,0,
241700,10,2,3,
241700,12,2,0,
241700,16,2,0,
241800,9999,2,156,
241800,6,2,6,
241800,10,2,27,
241800,12,2,0,
241800,16,2,0,
241900,9999,2,78,
241900,6,2,3,
241900,10,2,3,
241900,12,2,0,
241900,16,2,0,
242000,9999,2,105,
242000,6,2,9,
242000,10,2,12,
242000,12,2,0,
242000,16,2,0,
242100,9999,2,42,
242100,6,2,0,
242100,10,2,6,
242100,12,2,0,
242100,16,2,0,
242200,9999,2,318,
242200,6,2,3,
242200,10,2,21,
242200,12,2,0,
242200,16,2,3,
242300,9999,2,72,
242300,6,2,0,
242300,10,2,3,
242300,12,2,0,
242300,16,2,0,
242400,9999,2,33,
242400,6,2,3,
242400,10,2,3,
242400,12,2,0,
242400,16,2,0,
242500,9999,2,57,
242500,6,2,0,
242500,10,2,6,
242500,12,2,0,
242500,16,2,0,
242600,9999,2,45,
242600,6,2,0,
242600,10,2,3,
242600,12,2,0,
242600,16,2,0,
242700,9999,2,9,
242700,6,2,0,
242700,10,2,0,
242700,12,2,0,
242700,16,2,0,
242800,9999,2,27,
242800,6,2,0,
242800,10,2,3,
242800,12,2,0,
242800,16,2,0,
242900,9999,2,114,
242900,6,2,3,
242900,10,2,6,
242900,12,2,0,
242900,16,2,3,
243000,9999,2,867,
243000,6,2,60,
243000,10,2,54,
243000,12,2,0,
243000,16,2,9,
243100,9999,2,9,
243100,6,2,,c
243100,10,2,,c
243100,12,2,,c
243100,16,2,,c
243200,9999,2,60,
243200,6,2,6,
243200,10,2,3,
243200,12,2,0,
243200,16,2,0,
243300,9999,2,15,
243300,6,2,0,
243300,10,2,3,
243300,12,2,0,
243300,16,2,0,
243400,9999,2,93,
243400,6,2,6,
243400,10,2,6,
243400,12,2,0,
243400,16,2,0,
243500,9999,2,18,
243500,6,2,0,
243500,10,2,0,
243500,12,2,0,
243500,16,2,0,
243600,9999,2,51,
243600,6,2,3,
243600,10,2,3,
243600,12,2,0,
243600,16,2,0,
243700,9999,2,1263,
243700,6,2,132,
243700,10,2,63,
243700,12,2,0,
243700,16,2,15,
243800,9999,2,12,
243800,6,2,0,
243800,10,2,0,
243800,12,2,0,
243800,16,2,0,
243900,9999,2,15,
243900,6,2,,c
243900,10,2,,c
243900,12,2,,c
243900,16,2,,c
244000,9999,2,501,
244000,6,2,39,
244000,10,2,21,
244000,12,2,0,
244000,16,2,9,
244100,9999,2,48,
244100,6,2,3,
244100,10,2,0,
244100,12,2,0,
244100,16,2,0,
244200,9999,2,267,
244200,6,2,21,
244200,10,2,6,
244200,12,2,0,
244200,16,2,0,
244300,9999,2,1854,
244300,6,2,324,
244300,10,2,144,
244300,12,2,0,
244300,16,2,24,
244400,9999,2,93,
244400,6,2,9,
244400,10,2,3,
244400,12,2,0,
244400,16,2,0,
244500,9999,2,84,
244500,6,2,6,
244500,10,2,12,
244500,12,2,0,
244500,16,2,0,
244600,9999,2,204,
244600,6,2,3,
244600,10,2,12,
244600,12,2,0,
244600,16,2,3,
244700,9999,2,273,
244700,6,2,30,
244700,10,2,21,
244700,12,2,0,
244700,16,2,6,
244800,9999,2,132,
244800,6,2,18,
244800,10,2,9,
244800,12,2,0,
244800,16,2,3,
244900,9999,2,87,
244900,6,2,3,
244900,10,2,6,
244900,12,2,0,
244900,16,2,0,
245000,9999,2,327,
245000,6,2,36,
245000,10,2,27,
245000,12,2,0,
245000,16,2,6,
245100,9999,2,189,
245100,6,2,12,
245100,10,2,21,
245100,12,2,0,
245100,16,2,0,
245200,9999,2,99,
245200,6,2,6,
245200,10,2,9,
245200,12,2,0,
245200,16,2,0,
245300,9999,2,24,
245300,6,2,0,
245300,10,2,3,
245300,12,2,0,
245300,16,2,0,
245400,9999,2,249,
245400,6,2,6,
245400,10,2,21,
245400,12,2,0,
245400,16,2,3,
245500,9999,2,48,
245500,6,2,3,
245500,10,2,6,
245500,12,2,0,
245500,16,2,0,
245600,9999,2,57,
245600,6,2,6,
245600,10,2,9,
245600,12,2,0,
245600,16,2,0,
245700,9999,2,753,
245700,6,2,51,
245700,10,2,18,
245700,12,2,0,
245700,16,2,3,
245800,9999,2,93,
245800,6,2,12,
245800,10,2,6,
245800,12,2,0,
245800,16,2,0,
245900,9999,2,42,
245900,6,2,3,
245900,10,2,0,
245900,12,2,0,
245900,16,2,0,
246000,9999,2,171,
246000,6,2,9,
246000,10,2,9,
246000,12,2,0,
246000,16,2,3,
246100,9999,2,81,
246100,6,2,3,
246100,10,2,3,
246100,12,2,0,
246100,16,2,0,
246200,9999,2,27,
246200,6,2,3,
246200,10,2,3,
246200,12,2,0,
246200,16,2,0,
246300,9999,2,30,
246300,6,2,0,
246300,10,2,0,
246300,12,2,0,
246300,16,2,0,
246400,9999,2,15,
246400,6,2,,c
246400,10,2,,c
246400,12,2,,c
246400,16,2,,c
246500,9999,2,,c
246500,6,2,,c
246500,10,2,,c
246500,12,2,,c
246500,16,2,,c
246600,9999,2,39,
246600,6,2,3,
246600,10,2,3,
246600,12,2,0,
246600,16,2,0,
246700,9999,2,63,
246700,6,2,12,
246700,10,2,6,
246700,12,2,0,
246700,16,2,0,
246800,9999,2,18,
246800,6,2,,c
246800,10,2,,c
246800,12,2,,c
246800,16,2,,c
246900,9999,2,87,
246900,6,2,3,
246900,10,2,6,
246900,12,2,0,
246900,16,2,3,
247000,9999,2,39,
247000,6,2,0,
247000,10,2,3,
247000,12,2,0,
247000,16,2,0,
247100,9999,2,159,
247100,6,2,15,
247100,10,2,24,
247100,12,2,0,
247100,16,2,0,
247200,9999,2,105,
247200,6,2,9,
247200,10,2,21,
247200,12,2,3,
247200,16,2,3,
247300,9999,2,66,
247300,6,2,6,
247300,10,2,3,
247300,12,2,0,
247300,16,2,0,
247400,9999,2,33,
247400,6,2,0,
247400,10,2,0,
247400,12,2,0,
247400,16,2,0,
247500,9999,2,51,
247500,6,2,3,
247500,10,2,0,
247500,12,2,0,
247500,16,2,3,
247600,9999,2,48,
247600,6,2,3,
247600,10,2,6,
247600,12,2,0,
247600,16,2,0,
247700,9999,2,66,
247700,6,2,3,
247700,10,2,3,
247700,12,2,0,
247700,16,2,0,
247800,9999,2,90,
247800,6,2,6,
247800,10,2,9,
247800,12,2,0,
247800,16,2,6,
247900,9999,2,402,
247900,6,2,24,
247900,10,2,63,
247900,12,2,0,
247900,16,2,6,
248000,9999,2,261,
248000,6,2,12,
248000,10,2,9,
248000,12,2,0,
248000,16,2,3,
248100,9999,2,114,
248100,6,2,9,
248100,10,2,21,
248100,12,2,0,
248100,16,2,0,
248200,9999,2,0,
248200,6,2,,c
248200,10,2,,c
248200,12,2,,c
248200,16,2,,c
248300,9999,2,45,
248300,6,2,3,
248300,10,2,6,
248300,12,2,0,
248300,16,2,0,
248400,9999,2,66,
248400,6,2,6,
248400,10,2,9,
248400,12,2,0,
248400,16,2,0,
248500,9999,2,36,
248500,6,2,3,
248500,10,2,3,
248500,12,2,0,
248500,16,2,0,
248600,9999,2,63,
248600,6,2,3,
248600,10,2,6,
248600,12,2,0,
248600,16,2,3,
248700,9999,2,54,
248700,6,2,6,
248700,10,2,6,
248700,12,2,0,
248700,16,2,0,
248800,9999,2,30,
248800,6,2,0,
248800,10,2,3,
248800,12,2,0,
248800,16,2,0,
248900,9999,2,615,
248900,6,2,66,
248900,10,2,108,
248900,12,2,0,
248900,16,2,15,
249000,9999,2,21,
249000,6,2,0,
249000,10,2,3,
249000,12,2,0,
249000,16,2,0,
249100,9999,2,111,
249100,6,2,3,
249100,10,2,24,
249100,12,2,0,
249100,16,2,0,
249200,9999,2,84,
249200,6,2,6,
249200,10,2,12,
249200,12,2,0,
249200,16,2,0,
249300,9999,2,54,
249300,6,2,6,
249300,10,2,12,
249300,12,2,0,
249300,16,2,0,
249400,9999,2,120,
249400,6,2,15,
249400,10,2,15,
249400,12,2,0,
249400,16,2,3,
249500,9999,2,108,
249500,6,2,3,
249500,10,2,24,
249500,12,2,0,
249500,16,2,3,
249600,9999,2,108,
249600,6,2,6,
249600,10,2,18,
249600,12,2,0,
249600,16,2,3,
249700,9999,2,489,
249700,6,2,30,
249700,10,2,24,
249700,12,2,0,
249700,16,2,12,
249800,9999,2,18,
249800,6,2,,c
249800,10,2,,c
249800,12,2,,c
249800,16,2,,c
249900,9999,2,177,
249900,6,2,30,
249900,10,2,54,
249900,12,2,0,
249900,16,2,6,
250000,9999,2,204,
250000,6,2,18,
250000,10,2,57,
250000,12,2,0,
250000,16,2,9,
250100,9999,2,39,
250100,6,2,9,
250100,10,2,6,
250100,12,2,0,
250100,16,2,0,
250200,9999,2,30,
250200,6,2,0,
250200,10,2,0,
250200,12,2,0,
250200,16,2,0,
250300,9999,2,87,
250300,6,2,12,
250300,10,2,12,
250300,12,2,0,
250300,16,2,6,
250400,9999,2,99,
250400,6,2,15,
250400,10,2,15,
250400,12,2,0,
250400,16,2,3,
250500,9999,2,48,
250500,6,2,0,
250500,10,2,0,
250500,12,2,0,
250500,16,2,0,
250600,9999,2,195,
250600,6,2,21,
250600,10,2,27,
250600,12,2,0,
250600,16,2,9,
250700,9999,2,2745,
250700,6,2,609,
250700,10,2,690,
250700,12,2,0,
250700,16,2,93,
250800,9999,2,120,
250800,6,2,9,
250800,10,2,15,
250800,12,2,0,
250800,16,2,3,
250900,9999,2,2070,
250900,6,2,543,
250900,10,2,525,
250900,12,2,0,
250900,16,2,39,
251000,9999,2,117,
251000,6,2,21,
251000,10,2,27,
251000,12,2,0,
251000,16,2,3,
251100,9999,2,138,
251100,6,2,9,
251100,10,2,48,
251100,12,2,0,
251100,16,2,0,
251200,9999,2,147,
251200,6,2,9,
251200,10,2,45,
251200,12,2,0,
251200,16,2,3,
251300,9999,2,459,
251300,6,2,120,
251300,10,2,183,
251300,12,2,0,
251300,16,2,15,
251400,9999,2,10485,
251400,6,2,2664,
251400,10,2,3714,
251400,12,2,9,
251400,16,2,285,
251500,9999,2,30,
251500,6,2,0,
251500,10,2,3,
251500,12,2,0,
251500,16,2,0,
251600,9999,2,2280,
251600,6,2,504,
251600,10,2,927,
251600,12,2,3,
251600,16,2,75,
251700,9999,2,1314,
251700,6,2,201,
251700,10,2,519,
251700,12,2,0,
251700,16,2,54,
251800,9999,2,2301,
251800,6,2,480,
251800,10,2,957,
251800,12,2,0,
251800,16,2,81,
251900,9999,2,129,
251900,6,2,15,
251900,10,2,21,
251900,12,2,0,
251900,16,2,3,
252000,9999,2,249,
252000,6,2,18,
252000,10,2,60,
252000,12,2,0,
252000,16,2,3,
252100,9999,2,909,
252100,6,2,135,
252100,10,2,309,
252100,12,2,3,
252100,16,2,42,
252200,9999,2,45,
252200,6,2,6,
252200,10,2,3,
252200,12,2,0,
252200,16,2,3,
252300,9999,2,162,
252300,6,2,27,
252300,10,2,57,
252300,12,2,0,
252300,16,2,6,
252400,9999,2,474,
252400,6,2,60,
252400,10,2,126,
252400,12,2,0,
252400,16,2,12,
252500,9999,2,222,
252500,6,2,21,
252500,10,2,45,
252500,12,2,0,
252500,16,2,6,
252600,9999,2,39,
252600,6,2,3,
252600,10,2,3,
252600,12,2,0,
252600,16,2,0,
252700,9999,2,81,
252700,6,2,6,
252700,10,2,6,
252700,12,2,0,
252700,16,2,0,
252800,9999,2,42,
252800,6,2,0,
252800,10,2,0,
252800,12,2,0,
252800,16,2,0,
252900,9999,2,597,
252900,6,2,63,
252900,10,2,174,
252900,12,2,0,
252900,16,2,15,
253000,9999,2,402,
253000,6,2,60,
253000,10,2,120,
253000,12,2,0,
253000,16,2,6,
253100,9999,2,129,
253100,6,2,12,
253100,10,2,30,
253100,12,2,0,
253100,16,2,6,
253200,9999,2,51,
253200,6,2,9,
253200,10,2,6,
253200,12,2,0,
253200,16,2,0,
253300,9999,2,156,
253300,6,2,21,
253300,10,2,33,
253300,12,2,0,
253300,16,2,3,
253400,9999,2,36,
253400,6,2,3,
253400,10,2,6,
253400,12,2,0,
253400,16,2,0,
253500,9999,2,48,
253500,6,2,6,
253500,10,2,6,
253500,12,2,0,
253500,16,2,3,
253600,9999,2,252,
253600,6,2,36,
253600,10,2,51,
253600,12,2,0,
253600,16,2,3,
253700,9999,2,573,
253700,6,2,108,
253700,10,2,90,
253700,12,2,0,
253700,16,2,21,
253800,9999,2,168,
253800,6,2,21,
253800,10,2,33,
253800,12,2,0,
253800,16,2,3,
253900,9999,2,33,
253900,6,2,3,
253900,10,2,3,
253900,12,2,0,
253900,16,2,0,
254000,9999,2,114,
254000,6,2,18,
254000,10,2,18,
254000,12,2,0,
254000,16,2,3,
254100,9999,2,300,
254100,6,2,45,
254100,10,2,36,
254100,12,2,0,
254100,16,2,6,
254200,9999,2,60,
254200,6,2,9,
254200,10,2,6,
254200,12,2,0,
254200,16,2,3,
254300,9999,2,105,
254300,6,2,12,
254300,10,2,15,
254300,12,2,0,
254300,16,2,3,
254400,9999,2,198,
254400,6,2,42,
254400,10,2,36,
254400,12,2,0,
254400,16,2,6,
254500,9999,2,24,
254500,6,2,,c
254500,10,2,,c
254500,12,2,,c
254500,16,2,,c
254600,9999,2,36,
254600,6,2,3,
254600,10,2,6,
254600,12,2,0,
254600,16,2,3,
254700,9999,2,33,
254700,6,2,6,
254700,10,2,3,
254700,12,2,0,
254700,16,2,0,
254800,9999,2,51,
254800,6,2,3,
254800,10,2,3,
254800,12,2,0,
254800,16,2,0,
254900,9999,2,363,
254900,6,2,54,
254900,10,2,57,
254900,12,2,0,
254900,16,2,15,
255000,9999,2,645,
255000,6,2,75,
255000,10,2,69,
255000,12,2,0,
255000,16,2,24,
255100,9999,2,102,
255100,6,2,12,
255100,10,2,21,
255100,12,2,0,
255100,16,2,3,
255200,9999,2,45,
255200,6,2,6,
255200,10,2,9,
255200,12,2,0,
255200,16,2,0,
255300,9999,2,42,
255300,6,2,0,
255300,10,2,3,
255300,12,2,0,
255300,16,2,3,
255400,9999,2,63,
255400,6,2,0,
255400,10,2,3,
255400,12,2,0,
255400,16,2,0,
255500,9999,2,39,
255500,6,2,0,
255500,10,2,3,
255500,12,2,0,
255500,16,2,0,
255600,9999,2,33,
255600,6,2,0,
255600,10,2,0,
255600,12,2,0,
255600,16,2,0,
255700,9999,2,102,
255700,6,2,3,
255700,10,2,6,
255700,12,2,0,
255700,16,2,0,
255800,9999,2,30,
255800,6,2,0,
255800,10,2,3,
255800,12,2,0,
255800,16,2,0,
255900,9999,2,852,
255900,6,2,6,
255900,10,2,87,
255900,12,2,0,
255900,16,2,6,
256000,9999,2,78,
256000,6,2,0,
256000,10,2,6,
256000,12,2,0,
256000,16,2,0,
256100,9999,2,105,
256100,6,2,0,
256100,10,2,6,
256100,12,2,0,
256100,16,2,3,
256200,9999,2,159,
256200,6,2,0,
256200,10,2,6,
256200,12,2,0,
256200,16,2,3,
256300,9999,2,108,
256300,6,2,0,
256300,10,2,3,
256300,12,2,0,
256300,16,2,0,
256400,9999,2,45,
256400,6,2,0,
256400,10,2,0,
256400,12,2,0,
256400,16,2,0,
256500,9999,2,108,
256500,6,2,0,
256500,10,2,9,
256500,12,2,0,
256500,16,2,15,
256600,9999,2,81,
256600,6,2,0,
256600,10,2,3,
256600,12,2,0,
256600,16,2,3,
256700,9999,2,30,
256700,6,2,0,
256700,10,2,0,
256700,12,2,0,
256700,16,2,0,
256800,9999,2,108,
256800,6,2,0,
256800,10,2,6,
256800,12,2,0,
256800,16,2,3,
256900,9999,2,138,
256900,6,2,0,
256900,10,2,24,
256900,12,2,0,
256900,16,2,0,
257000,9999,2,102,
257000,6,2,0,
257000,10,2,3,
257000,12,2,0,
257000,16,2,3,
257100,9999,2,60,
257100,6,2,0,
257100,10,2,3,
257100,12,2,0,
257100,16,2,0,
257200,9999,2,39,
257200,6,2,0,
257200,10,2,0,
257200,12,2,0,
257200,16,2,3,
257300,9999,2,42,
257300,6,2,0,
257300,10,2,0,
257300,12,2,0,
257300,16,2,3,
257400,9999,2,87,
257400,6,2,0,
257400,10,2,3,
257400,12,2,0,
257400,16,2,12,
257500,9999,2,69,
257500,6,2,0,
257500,10,2,18,
257500,12,2,0,
257500,16,2,0,
257600,9999,2,,c
257600,6,2,,c
257600,10,2,,c
257600,12,2,,c
257600,16,2,,c
257700,9999,2,168,
257700,6,2,3,
257700,10,2,15,
257700,12,2,0,
257700,16,2,3,
257800,9999,2,123,
257800,6,2,0,
257800,10,2,0,
257800,12,2,0,
257800,16,2,12,
257900,9999,2,162,
257900,6,2,0,
257900,10,2,21,
257900,12,2,0,
257900,16,2,0,
258000,9999,2,,c
258000,6,2,,c
258000,10,2,,c
258000,12,2,,c
258000,16,2,,c
258100,9999,2,,c
258100,6,2,,c
258100,10,2,,c
258100,12,2,,c
258100,16,2,,c
258200,9999,2,,c
258200,6,2,,c
258200,10,2,,c
258200,12,2,,c
258200,16,2,,c
258300,9999,2,,c
258300,6,2,,c
258300,10,2,,c
258300,12,2,,c
258300,16,2,,c
258400,9999,2,,c
258400,6,2,,c
258400,10,2,,c
258400,12,2,,c
258400,16,2,,c
258500,9999,2,,c
258500,6,2,,c
258500,10,2,,c
258500,12,2,,c
258500,16,2,,c
258600,9999,2,,c
258600,6,2,,c
258600,10,2,,c
258600,12,2,,c
258600,16,2,,c
258700,9999,2,,c
258700,6,2,,c
258700,10,2,,c
258700,12,2,,c
258700,16,2,,c
258800,9999,2,,c
258800,6,2,,c
258800,10,2,,c
258800,12,2,,c
258800,16,2,,c
258900,9999,2,,c
258900,6,2,,c
258900,10,2,,c
258900,12,2,,c
258900,16,2,,c
259000,9999,2,,c
259000,6,2,,c
259000,10,2,,c
259000,12,2,,c
259000,16,2,,c
259100,9999,2,,c
259100,6,2,,c
259100,10,2,,c
259100,12,2,,c
259100,16,2,,c
259200,9999,2,,c
259200,6,2,,c
259200,10,2,,c
259200,12,2,,c
259200,16,2,,c
259300,9999,2,,c
259300,6,2,,c
259300,10,2,,c
259300,12,2,,c
259300,16,2,,c
259400,9999,2,,c
259400,6,2,,c
259400,10,2,,c
259400,12,2,,c
259400,16,2,,c
259500,9999,2,,c
259500,6,2,,c
259500,10,2,,c
259500,12,2,,c
259500,16,2,,c
259600,9999,2,,c
259600,6,2,,c
259600,10,2,,c
259600,12,2,,c
259600,16,2,,c
259700,9999,2,,c
259700,6,2,,c
259700,10,2,,c
259700,12,2,,c
259700,16,2,,c
259800,9999,2,,c
259800,6,2,,c
259800,10,2,,c
259800,12,2,,c
259800,16,2,,c
259900,9999,2,,c
259900,6,2,,c
259900,10,2,,c
259900,12,2,,c
259900,16,2,,c
300200,9999,2,,c
300200,6,2,,c
300200,10,2,,c
300200,12,2,,c
300200,16,2,,c
300300,9999,2,129,
300300,6,2,0,
300300,10,2,9,
300300,12,2,0,
300300,16,2,9,
300400,9999,2,,c
300400,6,2,,c
300400,10,2,,c
300400,12,2,,c
300400,16,2,,c
300500,9999,2,177,
300500,6,2,0,
300500,10,2,18,
300500,12,2,0,
300500,16,2,3,
300600,9999,2,51,
300600,6,2,0,
300600,10,2,6,
300600,12,2,0,
300600,16,2,3,
300700,9999,2,81,
300700,6,2,0,
300700,10,2,6,
300700,12,2,0,
300700,16,2,3,
300800,9999,2,186,
300800,6,2,0,
300800,10,2,18,
300800,12,2,3,
300800,16,2,0,
300900,9999,2,63,
300900,6,2,0,
300900,10,2,0,
300900,12,2,0,
300900,16,2,0,
301000,9999,2,144,
301000,6,2,0,
301000,10,2,12,
301000,12,2,0,
301000,16,2,0,
301100,9999,2,93,
301100,6,2,0,
301100,10,2,18,
301100,12,2,0,
301100,16,2,0,
301200,9999,2,249,
301200,6,2,0,
301200,10,2,33,
301200,12,2,0,
301200,16,2,3,
301300,9999,2,342,
301300,6,2,3,
301300,10,2,39,
301300,12,2,0,
301300,16,2,12,
301400,9999,2,,c
301400,6,2,,c
301400,10,2,,c
301400,12,2,,c
301400,16,2,,c
301500,9999,2,117,
301500,6,2,0,
301500,10,2,6,
301500,12,2,0,
301500,16,2,6,
301600,9999,2,156,
301600,6,2,0,
301600,10,2,9,
301600,12,2,0,
301600,16,2,0,
301700,9999,2,93,
301700,6,2,0,
301700,10,2,12,
301700,12,2,0,
301700,16,2,0,
301800,9999,2,105,
301800,6,2,0,
301800,10,2,27,
301800,12,2,0,
301800,16,2,3,
301900,9999,2,,c
301900,6,2,,c
301900,10,2,,c
301900,12,2,,c
301900,16,2,,c
302000,9999,2,0,
302000,6,2,,c
302000,10,2,,c
302000,12,2,,c
302000,16,2,,c
302100,9999,2,96,
302100,6,2,0,
302100,10,2,3,
302100,12,2,0,
302100,16,2,0,
302200,9999,2,123,
302200,6,2,0,
302200,10,2,3,
302200,12,2,0,
302200,16,2,0,
302300,9999,2,66,
302300,6,2,0,
302300,10,2,6,
302300,12,2,0,
302300,16,2,0,
302400,9999,2,282,
302400,6,2,6,
302400,10,2,9,
302400,12,2,0,
302400,16,2,6,
302500,9999,2,54,
302500,6,2,0,
302500,10,2,3,
302500,12,2,0,
302500,16,2,3,
302600,9999,2,120,
302600,6,2,0,
302600,10,2,6,
302600,12,2,0,
302600,16,2,3,
302700,9999,2,90,
302700,6,2,0,
302700,10,2,3,
302700,12,2,0,
302700,16,2,3,
302800,9999,2,564,
302800,6,2,15,
302800,10,2,87,
302800,12,2,0,
302800,16,2,12,
302900,9999,2,39,
302900,6,2,0,
302900,10,2,0,
302900,12,2,0,
302900,16,2,0,
303000,9999,2,30,
303000,6,2,0,
303000,10,2,3,
303000,12,2,0,
303000,16,2,0,
303100,9999,2,27,
303100,6,2,0,
303100,10,2,3,
303100,12,2,0,
303100,16,2,0,
303200,9999,2,57,
303200,6,2,0,
303200,10,2,9,
303200,12,2,0,
303200,16,2,0,
303300,9999,2,51,
303300,6,2,0,
303300,10,2,6,
303300,12,2,0,
303300,16,2,0,
303400,9999,2,18,
303400,6,2,0,
303400,10,2,3,
303400,12,2,0,
303400,16,2,0,
303500,9999,2,9,
303500,6,2,,c
303500,10,2,,c
303500,12,2,,c
303500,16,2,,c
303600,9999,2,39,
303600,6,2,0,
303600,10,2,3,
303600,12,2,0,
303600,16,2,0,
303700,9999,2,0,
303700,6,2,,c
303700,10,2,,c
303700,12,2,,c
303700,16,2,,c
303800,9999,2,15,
303800,6,2,0,
303800,10,2,0,
303800,12,2,0,
303800,16,2,0,
303900,9999,2,309,
303900,6,2,3,
303900,10,2,12,
303900,12,2,3,
303900,16,2,15,
304000,9999,2,594,
304000,6,2,3,
304000,10,2,21,
304000,12,2,0,
304000,16,2,12,
304100,9999,2,174,
304100,6,2,3,
304100,10,2,12,
304100,12,2,0,
304100,16,2,3,
304200,9999,2,45,
304200,6,2,0,
304200,10,2,3,
304200,12,2,0,
304200,16,2,0,
304300,9999,2,24,
304300,6,2,0,
304300,10,2,6,
304300,12,2,0,
304300,16,2,0,
304400,9999,2,63,
304400,6,2,0,
304400,10,2,18,
304400,12,2,0,
304400,16,2,0,
304500,9999,2,45,
304500,6,2,0,
304500,10,2,0,
304500,12,2,0,
304500,16,2,0,
304600,9999,2,105,
304600,6,2,3,
304600,10,2,12,
304600,12,2,0,
304600,16,2,3,
304700,9999,2,1464,
304700,6,2,42,
304700,10,2,240,
304700,12,2,0,
304700,16,2,42,
304800,9999,2,117,
304800,6,2,3,
304800,10,2,21,
304800,12,2,0,
304800,16,2,3,
304900,9999,2,21,
304900,6,2,0,
304900,10,2,3,
304900,12,2,0,
304900,16,2,0,
305000,9999,2,51,
305000,6,2,0,
305000,10,2,3,
305000,12,2,0,
305000,16,2,0,
305100,9999,2,63,
305100,6,2,0,
305100,10,2,6,
305100,12,2,0,
305100,16,2,3,
305200,9999,2,87,
305200,6,2,3,
305200,10,2,9,
305200,12,2,0,
305200,16,2,0,
305300,9999,2,114,
305300,6,2,0,
305300,10,2,27,
305300,12,2,0,
305300,16,2,3,
305400,9999,2,27,
305400,6,2,0,
305400,10,2,0,
305400,12,2,0,
305400,16,2,0,
305500,9999,2,21,
305500,6,2,0,
305500,10,2,0,
305500,12,2,0,
305500,16,2,0,
305600,9999,2,135,
305600,6,2,0,
305600,10,2,18,
305600,12,2,0,
305600,16,2,3,
305700,9999,2,258,
305700,6,2,3,
305700,10,2,6,
305700,12,2,0,
305700,16,2,6,
305800,9999,2,99,
305800,6,2,3,
305800,10,2,9,
305800,12,2,0,
305800,16,2,3,
