AREA,MAINTRAVELEDUC,AGE,Value,Flags
361900,6,1,6,
361900,7,1,0,
361900,8,1,0,
361900,9,1,0,
361900,10,1,0,
362000,1,1,3,
362000,2,1,0,
362000,3,1,117,
362000,4,1,18,
362000,5,1,36,
362000,6,1,6,
362000,7,1,0,
362000,8,1,0,
362000,9,1,0,
362000,10,1,3,
362100,1,1,6,
362100,2,1,0,
362100,3,1,177,
362100,4,1,21,
362100,5,1,48,
362100,6,1,9,
362100,7,1,3,
362100,8,1,0,
362100,9,1,0,
362100,10,1,3,
362200,1,1,0,
362200,2,1,0,
362200,3,1,228,
362200,4,1,9,
362200,5,1,36,
362200,6,1,21,
362200,7,1,0,
362200,8,1,0,
362200,9,1,0,
362200,10,1,3,
362300,1,1,3,
362300,2,1,0,
362300,3,1,165,
362300,4,1,3,
362300,5,1,6,
362300,6,1,39,
362300,7,1,3,
362300,8,1,0,
362300,9,1,0,
362300,10,1,3,
362400,1,1,0,
362400,2,1,0,
362400,3,1,297,
362400,4,1,24,
362400,5,1,75,
362400,6,1,9,
362400,7,1,0,
362400,8,1,0,
362400,9,1,0,
362400,10,1,3,
362500,1,1,0,
362500,2,1,0,
362500,3,1,210,
362500,4,1,21,
362500,5,1,60,
362500,6,1,12,
362500,7,1,3,
362500,8,1,0,
362500,9,1,0,
362500,10,1,3,
362600,1,1,0,
362600,2,1,0,
362600,3,1,147,
362600,4,1,18,
362600,5,1,45,
362600,6,1,3,
362600,7,1,0,
362600,8,1,0,
362600,9,1,0,
362600,10,1,3,
362700,1,1,0,
362700,2,1,0,
362700,3,1,156,
362700,4,1,18,
362700,5,1,45,
362700,6,1,9,
362700,7,1,6,
362700,8,1,0,
362700,9,1,0,
362700,10,1,3,
362800,1,1,0,
362800,2,1,0,
362800,3,1,177,
362800,4,1,6,
362800,5,1,36,
362800,6,1,9,
362800,7,1,0,
362800,8,1,0,
362800,9,1,0,
362800,10,1,0,
362900,1,1,9,
362900,2,1,0,
362900,3,1,267,
362900,4,1,18,
362900,5,1,12,
362900,6,1,12,
362900,7,1,0,
362900,8,1,0,
362900,9,1,0,
362900,10,1,3,
363000,1,1,3,
363000,2,1,0,
363000,3,1,207,
363000,4,1,12,
363000,5,1,9,
363000,6,1,18,
363000,7,1,0,
363000,8,1,0,
363000,9,1,0,
363000,10,1,0,
363100,1,1,0,
363100,2,1,0,
363100,3,1,69,
363100,4,1,0,
363100,5,1,3,
363100,6,1,24,
363100,7,1,0,
363100,8,1,0,
363100,9,1,0,
363100,10,1,0,
363200,1,1,,c
363200,2,1,,c
363200,3,1,,c
363200,4,1,,c
363200,5,1,,c
363200,6,1,,c
363200,7,1,,c
363200,8,1,,c
363200,9,1,,c
363200,10,1,,c
363300,1,1,0,
363300,2,1,0,
363300,3,1,117,
363300,4,1,12,
363300,5,1,42,
363300,6,1,63,
363300,7,1,18,
363300,8,1,0,
363300,9,1,0,
363300,10,1,0,
363700,1,1,,c
363700,2,1,,c
363700,3,1,,c
363700,4,1,,c
363700,5,1,,c
363700,6,1,,c
363700,7,1,,c
363700,8,1,,c
363700,9,1,,c
363700,10,1,,c
258000,1,1,,c
258000,2,1,,c
258000,3,1,,c
258000,4,1,,c
258000,5,1,,c
258000,6,1,,c
258000,7,1,,c
258000,8,1,,c
258000,9,1,,c
258000,10,1,,c
258100,1,1,,c
258100,2,1,,c
258100,3,1,,c
258100,4,1,,c
258100,5,1,,c
258100,6,1,,c
258100,7,1,,c
258100,8,1,,c
258100,9,1,,c
258100,10,1,,c
342900,1,1,,c
342900,2,1,,c
342900,3,1,,c
342900,4,1,,c
342900,5,1,,c
342900,6,1,,c
342900,7,1,,c
342900,8,1,,c
342900,9,1,,c
342900,10,1,,c
343000,1,1,0,
343000,2,1,0,
343000,3,1,18,
343000,4,1,0,
343000,5,1,21,
343000,6,1,39,
343000,7,1,3,
343000,8,1,0,
343000,9,1,0,
343000,10,1,6,
400001,1,1,,c
400001,2,1,,c
400001,3,1,,c
400001,4,1,,c
400001,5,1,,c
400001,6,1,,c
400001,7,1,,c
400001,8,1,,c
400001,9,1,,c
400001,10,1,,c
400002,1,1,,c
400002,2,1,,c
400002,3,1,,c
400002,4,1,,c
400002,5,1,,c
400002,6,1,,c
400002,7,1,,c
400002,8,1,,c
400002,9,1,,c
400002,10,1,,c
400003,1,1,,c
400003,2,1,,c
400003,3,1,,c
400003,4,1,,c
400003,5,1,,c
400003,6,1,,c
400003,7,1,,c
400003,8,1,,c
400003,9,1,,c
400003,10,1,,c
400004,1,1,,c
400004,2,1,,c
400004,3,1,,c
400004,4,1,,c
400004,5,1,,c
400004,6,1,,c
400004,7,1,,c
400004,8,1,,c
400004,9,1,,c
400004,10,1,,c
400005,1,1,,c
400005,2,1,,c
400005,3,1,,c
400005,4,1,,c
400005,5,1,,c
400005,6,1,,c
400005,7,1,,c
400005,8,1,,c
400005,9,1,,c
400005,10,1,,c
400006,1,1,,c
400006,2,1,,c
400006,3,1,,c
400006,4,1,,c
400006,5,1,,c
400006,6,1,,c
400006,7,1,,c
400006,8,1,,c
400006,9,1,,c
400006,10,1,,c
400007,1,1,,c
400007,2,1,,c
400007,3,1,,c
400007,4,1,,c
400007,5,1,,c
400007,6,1,,c
400007,7,1,,c
400007,8,1,,c
400007,9,1,,c
400007,10,1,,c
400008,1,1,,c
400008,2,1,,c
400008,3,1,,c
400008,4,1,,c
400008,5,1,,c
400008,6,1,,c
400008,7,1,,c
400008,8,1,,c
400008,9,1,,c
400008,10,1,,c
400009,1,1,,c
400009,2,1,,c
400009,3,1,,c
400009,4,1,,c
400009,5,1,,c
400009,6,1,,c
400009,7,1,,c
400009,8,1,,c
400009,9,1,,c
400009,10,1,,c
400010,1,1,,c
400010,2,1,,c
400010,3,1,,c
400010,4,1,,c
400010,5,1,,c
400010,6,1,,c
400010,7,1,,c
400010,8,1,,c
400010,9,1,,c
400010,10,1,,c
400011,1,1,,c
400011,2,1,,c
400011,3,1,,c
400011,4,1,,c
400011,5,1,,c
400011,6,1,,c
400011,7,1,,c
400011,8,1,,c
400011,9,1,,c
400011,10,1,,c
400012,1,1,,c
400012,2,1,,c
400012,3,1,,c
400012,4,1,,c
400012,5,1,,c
400012,6,1,,c
400012,7,1,,c
400012,8,1,,c
400012,9,1,,c
400012,10,1,,c
400013,1,1,,c
400013,2,1,,c
400013,3,1,,c
400013,4,1,,c
400013,5,1,,c
400013,6,1,,c
400013,7,1,,c
400013,8,1,,c
400013,9,1,,c
400013,10,1,,c
400014,1,1,,c
400014,2,1,,c
400014,3,1,,c
400014,4,1,,c
400014,5,1,,c
400014,6,1,,c
400014,7,1,,c
400014,8,1,,c
400014,9,1,,c
400014,10,1,,c
400015,1,1,,c
400015,2,1,,c
400015,3,1,,c
400015,4,1,,c
400015,5,1,,c
400015,6,1,,c
400015,7,1,,c
400015,8,1,,c
400015,9,1,,c
400015,10,1,,c
400016,1,1,,c
400016,2,1,,c
400016,3,1,,c
400016,4,1,,c
400016,5,1,,c
400016,6,1,,c
400016,7,1,,c
400016,8,1,,c
400016,9,1,,c
400016,10,1,,c
141900,1,1,3,
141900,2,1,0,
141900,3,1,246,
141900,4,1,6,
141900,5,1,114,
141900,6,1,99,
141900,7,1,24,
141900,8,1,6,
141900,9,1,0,
141900,10,1,6,
142000,1,1,0,
142000,2,1,0,
142000,3,1,189,
142000,4,1,6,
142000,5,1,141,
142000,6,1,6,
142000,7,1,15,
142000,8,1,3,
142000,9,1,0,
142000,10,1,9,
142100,1,1,6,
142100,2,1,0,
142100,3,1,240,
142100,4,1,6,
142100,5,1,108,
142100,6,1,15,
142100,7,1,18,
142100,8,1,0,
142100,9,1,0,
142100,10,1,9,
142200,1,1,6,
142200,2,1,0,
142200,3,1,240,
142200,4,1,21,
142200,5,1,204,
142200,6,1,33,
142200,7,1,72,
142200,8,1,3,
142200,9,1,0,
142200,10,1,9,
142300,1,1,9,
142300,2,1,0,
142300,3,1,333,
142300,4,1,0,
142300,5,1,162,
142300,6,1,9,
142300,7,1,21,
142300,8,1,0,
142300,9,1,0,
142300,10,1,18,
142400,1,1,0,
142400,2,1,0,
142400,3,1,210,
142400,4,1,6,
142400,5,1,138,
142400,6,1,84,
142400,7,1,18,
142400,8,1,9,
142400,9,1,0,
142400,10,1,0,
142500,1,1,3,
142500,2,1,0,
142500,3,1,153,
142500,4,1,3,
142500,5,1,33,
142500,6,1,18,
142500,7,1,9,
142500,8,1,0,
142500,9,1,0,
142500,10,1,3,
142600,1,1,0,
142600,2,1,0,
142600,3,1,156,
142600,4,1,3,
142600,5,1,66,
142600,6,1,15,
142600,7,1,27,
142600,8,1,0,
142600,9,1,0,
142600,10,1,3,
142700,1,1,0,
142700,2,1,0,
142700,3,1,273,
142700,4,1,9,
142700,5,1,120,
142700,6,1,69,
142700,7,1,33,
142700,8,1,3,
142700,9,1,0,
142700,10,1,3,
142800,7,1,39,
142800,8,1,0,
142800,9,1,0,
142800,10,1,3,
142900,1,1,3,
142900,2,1,0,
142900,3,1,156,
142900,4,1,3,
142900,5,1,135,
142900,6,1,12,
142900,7,1,9,
142900,8,1,0,
142900,9,1,0,
142900,10,1,0,
143000,7,1,15,
143000,8,1,3,
143000,9,1,0,
143000,10,1,6,
143100,1,1,0,
143100,2,1,0,
143100,3,1,354,
143100,4,1,6,
143100,5,1,66,
143100,6,1,81,
143100,7,1,27,
143100,8,1,0,
143100,9,1,0,
143100,10,1,3,
143200,1,1,0,
143200,2,1,0,
143200,3,1,300,
143200,4,1,6,
143200,5,1,18,
143200,6,1,66,
143200,7,1,12,
143200,8,1,0,
143200,9,1,0,
143200,10,1,3,
143300,1,1,0,
143300,2,1,0,
143300,3,1,198,
143300,4,1,3,
143300,5,1,153,
143300,6,1,21,
143300,7,1,9,
143300,8,1,3,
143300,9,1,0,
143300,10,1,3,
143400,1,1,0,
143400,2,1,0,
143400,3,1,147,
143400,4,1,3,
143400,5,1,105,
143400,6,1,9,
143400,7,1,15,
143400,8,1,3,
143400,9,1,0,
143400,10,1,0,
143500,1,1,0,
143500,2,1,0,
143500,3,1,354,
143500,4,1,18,
143500,5,1,210,
143500,6,1,57,
143500,7,1,9,
143500,8,1,6,
143500,9,1,0,
143500,10,1,3,
143600,1,1,0,
143600,2,1,0,
143600,3,1,216,
143600,4,1,9,
143600,5,1,96,
143600,6,1,15,
143600,7,1,9,
143600,8,1,0,
143600,9,1,0,
143600,10,1,0,
143700,1,1,0,
143700,2,1,0,
143700,3,1,279,
143700,4,1,9,
143700,5,1,27,
143700,6,1,78,
143700,7,1,15,
143700,8,1,0,
143700,9,1,0,
143700,10,1,3,
143800,1,1,6,
143800,2,1,0,
143800,3,1,291,
143800,4,1,9,
143800,5,1,117,
143800,6,1,21,
143800,7,1,21,
143800,8,1,3,
143800,9,1,0,
143800,10,1,3,
143900,1,1,3,
143900,2,1,0,
143900,3,1,207,
143900,4,1,0,
143900,5,1,42,
143900,6,1,36,
143900,7,1,21,
143900,8,1,0,
143900,9,1,0,
143900,10,1,3,
144000,1,1,0,
144000,2,1,0,
144000,3,1,321,
144000,4,1,30,
144000,5,1,477,
144000,6,1,75,
144000,7,1,12,
144000,8,1,0,
144000,9,1,0,
144000,10,1,3,
144100,1,1,0,
144100,2,1,0,
144100,3,1,324,
144100,4,1,18,
144100,5,1,126,
144100,6,1,18,
144100,7,1,51,
144100,8,1,9,
144100,9,1,0,
144100,10,1,3,
144200,1,1,,c
144200,2,1,,c
144200,3,1,,c
144200,4,1,,c
144200,5,1,9,
144200,6,1,,c
144200,7,1,,c
144200,8,1,,c
144200,9,1,,c
144200,10,1,,c
144300,1,1,9,
144300,2,1,0,
144300,3,1,396,
144300,4,1,9,
144300,5,1,63,
144300,6,1,18,
144300,7,1,39,
144300,8,1,3,
144300,9,1,0,
144300,10,1,6,
144400,1,1,0,
144400,2,1,0,
144400,3,1,351,
144400,4,1,6,
144400,5,1,72,
144400,6,1,42,
144400,7,1,27,
144400,8,1,3,
144400,9,1,0,
144400,10,1,6,
144500,7,1,15,
144500,8,1,0,
144500,9,1,0,
144500,10,1,3,
144600,1,1,0,
144600,2,1,0,
144600,3,1,84,
144600,4,1,12,
144600,5,1,9,
144600,6,1,36,
144600,7,1,3,
144600,8,1,0,
144600,9,1,9,
144600,10,1,0,
144700,7,1,30,
144700,8,1,6,
144700,9,1,0,
144700,10,1,18,
144800,1,1,0,
144800,2,1,0,
144800,3,1,207,
144800,4,1,3,
144800,5,1,93,
144800,6,1,12,
144800,7,1,12,
144800,8,1,0,
144800,9,1,0,
144800,10,1,0,
144900,1,1,0,
144900,2,1,0,
144900,3,1,180,
144900,4,1,12,
144900,5,1,87,
144900,6,1,15,
144900,7,1,12,
144900,8,1,0,
144900,9,1,0,
144900,10,1,3,
145000,1,1,3,
145000,2,1,0,
145000,3,1,228,
145000,4,1,12,
145000,5,1,96,
145000,6,1,18,
145000,7,1,21,
145000,8,1,3,
145000,9,1,0,
145000,10,1,6,
145100,1,1,0,
145100,2,1,0,
145100,3,1,390,
145100,4,1,21,
145100,5,1,279,
145100,6,1,39,
145100,7,1,6,
145100,8,1,0,
145100,9,1,0,
145100,10,1,6,
145200,1,1,3,
145200,2,1,0,
145200,3,1,327,
145200,4,1,0,
145200,5,1,141,
145200,6,1,21,
145200,7,1,33,
145200,8,1,0,
145200,9,1,0,
145200,10,1,6,
145300,1,1,0,
145300,2,1,0,
145300,3,1,159,
145300,4,1,0,
145300,5,1,60,
145300,6,1,21,
145300,7,1,15,
145300,8,1,3,
145300,9,1,0,
145300,10,1,6,
145400,1,1,,c
145400,2,1,,c
145400,3,1,9,
145400,4,1,,c
145400,5,1,6,
145400,6,1,,c
145400,7,1,,c
145400,8,1,,c
145400,9,1,,c
145400,10,1,,c
145500,1,1,0,
145500,2,1,0,
145500,3,1,54,
145500,4,1,0,
145500,5,1,9,
145500,6,1,0,
145500,7,1,3,
145500,8,1,3,
145500,9,1,0,
145500,10,1,0,
145600,1,1,6,
145600,2,1,0,
145600,3,1,306,
145600,4,1,3,
145600,5,1,75,
145600,6,1,15,
145600,7,1,24,
145600,8,1,18,
145600,9,1,0,
145600,10,1,12,
145700,1,1,0,
145700,2,1,0,
145700,3,1,156,
145700,4,1,6,
145700,5,1,99,
145700,6,1,18,
145700,7,1,6,
145700,8,1,3,
145700,9,1,0,
145700,10,1,3,
145800,1,1,0,
145800,2,1,0,
145800,3,1,384,
145800,4,1,3,
145800,5,1,210,
145800,6,1,21,
145800,7,1,15,
145800,8,1,0,
145800,9,1,0,
145800,10,1,12,
145900,1,1,0,
145900,2,1,0,
145900,3,1,57,
145900,4,1,3,
145900,5,1,30,
145900,6,1,3,
145900,7,1,3,
145900,8,1,0,
145900,9,1,0,
145900,10,1,3,
146000,1,1,0,
146000,2,1,0,
146000,3,1,165,
146000,4,1,9,
146000,5,1,57,
146000,6,1,6,
146000,7,1,21,
146000,8,1,0,
146000,9,1,0,
146000,10,1,0,
146100,1,1,6,
146100,2,1,0,
146100,3,1,303,
146100,4,1,36,
146100,5,1,111,
146100,6,1,84,
146100,7,1,24,
146100,8,1,6,
146100,9,1,0,
146100,10,1,3,
146200,1,1,6,
146200,2,1,0,
146200,3,1,315,
146200,4,1,6,
146200,5,1,141,
146200,6,1,21,
146200,7,1,33,
146200,8,1,6,
146200,9,1,0,
146200,10,1,6,
146300,1,1,6,
146300,2,1,0,
146300,3,1,411,
146300,4,1,0,
146300,5,1,390,
146300,6,1,30,
146300,7,1,39,
146300,8,1,9,
146300,9,1,0,
146300,10,1,9,
146400,1,1,3,
146400,2,1,0,
146400,3,1,258,
146400,4,1,3,
146400,5,1,132,
146400,6,1,15,
146400,7,1,45,
146400,8,1,0,
146400,9,1,0,
146400,10,1,0,
146500,1,1,3,
146500,2,1,0,
146500,3,1,189,
146500,4,1,3,
146500,5,1,69,
146500,6,1,24,
146500,7,1,24,
146500,8,1,9,
146500,9,1,0,
146500,10,1,9,
146600,1,1,9,
146600,2,1,0,
146600,3,1,252,
146600,4,1,0,
146600,5,1,87,
146600,6,1,24,
146600,7,1,33,
146600,8,1,6,
146600,9,1,0,
146600,10,1,3,
146700,1,1,,c
146700,2,1,,c
146700,3,1,6,
146700,4,1,,c
146700,5,1,,c
146700,6,1,,c
146700,7,1,,c
146700,8,1,,c
146700,9,1,,c
146700,10,1,,c
146800,1,1,3,
146800,2,1,0,
146800,3,1,306,
146800,4,1,9,
146800,5,1,96,
146800,6,1,54,
146800,7,1,9,
146800,8,1,6,
146800,9,1,0,
146800,10,1,0,
146900,1,1,0,
146900,2,1,0,
146900,3,1,87,
146900,4,1,9,
146900,5,1,3,
146900,6,1,21,
146900,7,1,3,
146900,8,1,0,
146900,9,1,12,
146900,10,1,0,
147000,1,1,3,
147000,2,1,0,
147000,3,1,396,
147000,4,1,9,
147000,5,1,174,
147000,6,1,39,
147000,7,1,45,
147000,8,1,9,
147000,9,1,0,
147000,10,1,6,
147100,1,1,3,
147100,2,1,0,
147100,3,1,273,
147100,4,1,6,
147100,5,1,60,
147100,6,1,12,
147100,7,1,30,
147100,8,1,0,
147100,9,1,3,
147100,10,1,3,
147200,1,1,3,
147200,2,1,0,
147200,3,1,348,
147200,4,1,6,
147200,5,1,126,
147200,6,1,33,
147200,7,1,33,
147200,8,1,6,
147200,9,1,0,
147200,10,1,3,
147300,1,1,,c
147300,2,1,,c
147300,3,1,,c
147300,4,1,,c
147300,5,1,,c
147300,6,1,,c
147300,7,1,,c
147300,8,1,,c
147300,9,1,,c
147300,10,1,,c
147400,1,1,,c
147400,2,1,,c
147400,3,1,9,
147400,4,1,,c
147400,5,1,,c
147400,6,1,,c
147400,7,1,,c
147400,8,1,,c
147400,9,1,,c
147400,10,1,,c
147500,1,1,6,
147500,2,1,0,
147500,3,1,402,
147500,4,1,24,
147500,5,1,78,
147500,6,1,75,
147500,7,1,33,
147500,8,1,9,
147500,9,1,0,
147500,10,1,9,
147600,1,1,3,
147600,2,1,0,
147600,3,1,165,
147600,4,1,27,
147600,5,1,72,
147600,6,1,18,
147600,7,1,0,
147600,8,1,0,
147600,9,1,9,
147600,10,1,0,
147700,1,1,,c
147700,2,1,,c
147700,3,1,,c
147700,4,1,,c
147700,5,1,,c
147700,6,1,,c
147700,7,1,,c
147700,8,1,,c
147700,9,1,,c
147700,10,1,,c
147800,1,1,0,
147800,2,1,0,
147800,3,1,258,
147800,4,1,21,
147800,5,1,99,
147800,6,1,9,
147800,7,1,9,
147800,8,1,0,
147800,9,1,0,
147800,10,1,6,
147900,1,1,0,
147900,2,1,0,
147900,3,1,54,
147900,4,1,3,
147900,5,1,9,
147900,6,1,39,
147900,7,1,9,
147900,8,1,3,
147900,9,1,0,
147900,10,1,0,
148000,1,1,3,
148000,2,1,0,
148000,3,1,156,
148000,4,1,0,
148000,5,1,165,
148000,6,1,6,
148000,7,1,3,
148000,8,1,0,
148000,9,1,0,
148000,10,1,0,
148100,1,1,0,
148100,2,1,0,
148100,3,1,222,
148100,4,1,12,
148100,5,1,222,
148100,6,1,15,
148100,7,1,24,
148100,8,1,0,
148100,9,1,0,
148100,10,1,6,
148200,1,1,0,
148200,2,1,0,
148200,3,1,339,
148200,4,1,0,
148200,5,1,75,
148200,6,1,36,
148200,7,1,21,
148200,8,1,0,
148200,9,1,0,
148200,10,1,27,
148300,1,1,3,
148300,2,1,0,
148300,3,1,102,
148300,4,1,3,
148300,5,1,174,
148300,6,1,0,
148300,7,1,3,
148300,8,1,0,
148300,9,1,0,
148300,10,1,0,
148400,1,1,0,
148400,2,1,0,
148400,3,1,168,
148400,4,1,6,
148400,5,1,216,
148400,6,1,6,
148400,7,1,0,
148400,8,1,0,
148400,9,1,0,
148400,10,1,3,
148500,1,1,0,
148500,2,1,0,
148500,3,1,327,
148500,4,1,3,
148500,5,1,117,
148500,6,1,24,
148500,7,1,24,
148500,8,1,3,
148500,9,1,0,
148500,10,1,9,
148600,1,1,0,
148600,2,1,0,
148600,3,1,402,
148600,4,1,3,
148600,5,1,111,
148600,6,1,45,
148600,7,1,18,
148600,8,1,0,
148600,9,1,0,
148600,10,1,12,
148700,1,1,0,
148700,2,1,0,
148700,3,1,150,
148700,4,1,9,
148700,5,1,27,
148700,6,1,27,
148700,7,1,3,
148700,8,1,0,
148700,9,1,15,
148700,10,1,0,
148800,1,1,3,
148800,2,1,0,
148800,3,1,150,
148800,4,1,6,
148800,5,1,210,
148800,6,1,0,
148800,7,1,0,
148800,8,1,0,
148800,9,1,0,
148800,10,1,3,
148900,1,1,3,
148900,2,1,0,
148900,3,1,555,
148900,4,1,0,
148900,5,1,306,
148900,6,1,48,
148900,7,1,33,
148900,8,1,6,
148900,9,1,0,
148900,10,1,21,
149000,1,1,0,
149000,2,1,0,
149000,3,1,369,
149000,4,1,3,
149000,5,1,114,
149000,6,1,15,
149000,7,1,33,
149000,8,1,0,
149000,9,1,0,
149000,10,1,12,
149100,1,1,6,
149100,2,1,0,
149100,3,1,255,
149100,4,1,0,
149100,5,1,15,
149100,6,1,15,
149100,7,1,12,
149100,8,1,3,
149100,9,1,0,
149100,10,1,9,
149200,1,1,0,
149200,2,1,0,
149200,3,1,213,
149200,4,1,12,
149200,5,1,255,
149200,6,1,9,
149200,7,1,9,
149200,8,1,0,
149200,9,1,0,
149200,10,1,3,
149300,1,1,0,
149300,2,1,0,
149300,3,1,288,
149300,4,1,9,
149300,5,1,207,
149300,6,1,6,
149300,7,1,12,
149300,8,1,0,
149300,9,1,0,
149300,10,1,9,
149400,1,1,15,
149400,2,1,0,
149400,3,1,465,
149400,4,1,3,
149400,5,1,171,
149400,6,1,48,
149400,7,1,18,
149400,8,1,3,
149400,9,1,0,
149400,10,1,15,
149500,1,1,0,
149500,2,1,0,
149500,3,1,300,
149500,4,1,0,
149500,5,1,102,
149500,6,1,39,
149500,7,1,27,
149500,8,1,6,
149500,9,1,0,
149500,10,1,6,
149600,1,1,15,
149600,2,1,,c
149600,3,1,,c
149600,4,1,,c
149600,5,1,6,
149600,6,1,,c
149600,7,1,,c
149600,8,1,,c
149600,9,1,,c
149600,10,1,,c
149700,1,1,9,
149700,2,1,0,
149700,3,1,276,
149700,4,1,6,
149700,5,1,336,
149700,6,1,3,
149700,7,1,6,
149700,8,1,0,
149700,9,1,0,
149700,10,1,3,
149800,1,1,0,
149800,2,1,0,
149800,3,1,330,
149800,4,1,6,
149800,5,1,129,
149800,6,1,12,
149800,7,1,15,
149800,8,1,0,
149800,9,1,0,
149800,10,1,3,
149900,1,1,12,
149900,2,1,0,
149900,3,1,234,
149900,4,1,0,
149900,5,1,15,
149900,6,1,135,
149900,7,1,6,
149900,8,1,0,
149900,9,1,0,
149900,10,1,3,
150000,1,1,0,
150000,2,1,0,
150000,3,1,531,
150000,4,1,0,
150000,5,1,174,
150000,6,1,45,
150000,7,1,9,
150000,8,1,18,
150000,9,1,0,
150000,10,1,18,
150100,1,1,0,
150100,2,1,0,
150100,3,1,102,
150100,4,1,0,
150100,5,1,45,
150100,6,1,3,
150100,7,1,6,
150100,8,1,3,
150100,9,1,0,
150100,10,1,0,
150200,1,1,0,
150200,2,1,0,
150200,3,1,507,
150200,4,1,0,
150200,5,1,150,
150200,6,1,42,
150200,7,1,18,
150200,8,1,15,
150200,9,1,0,
150200,10,1,12,
150300,1,1,3,
150300,2,1,0,
150300,3,1,399,
150300,4,1,0,
150300,5,1,165,
150300,6,1,21,
150300,7,1,15,
150300,8,1,6,
150300,9,1,0,
150300,10,1,18,
150400,1,1,9,
150400,2,1,0,
150400,3,1,396,
150400,4,1,12,
150400,5,1,183,
150400,6,1,12,
150400,7,1,15,
150400,8,1,0,
150400,9,1,0,
150400,10,1,9,
150500,1,1,3,
150500,2,1,0,
150500,3,1,231,
150500,4,1,27,
150500,5,1,117,
150500,6,1,21,
150500,7,1,15,
150500,8,1,0,
150500,9,1,0,
150500,10,1,3,
150600,1,1,9,
150600,2,1,0,
150600,3,1,333,
150600,4,1,0,
150600,5,1,210,
150600,6,1,24,
150600,7,1,21,
150600,8,1,3,
150600,9,1,0,
150600,10,1,3,
150700,1,1,3,
150700,2,1,0,
150700,3,1,357,
150700,4,1,15,
150700,5,1,114,
150700,6,1,36,
150700,7,1,9,
150700,8,1,0,
150700,9,1,0,
150700,10,1,6,
150800,1,1,12,
150800,2,1,0,
150800,3,1,414,
150800,4,1,0,
150800,5,1,261,
150800,6,1,21,
150800,7,1,18,
150800,8,1,18,
150800,9,1,0,
150800,10,1,6,
150900,1,1,6,
150900,2,1,0,
150900,3,1,342,
150900,4,1,0,
150900,5,1,15,
150900,6,1,6,
150900,7,1,9,
150900,8,1,6,
150900,9,1,0,
150900,10,1,9,
151000,1,1,21,
151000,2,1,0,
151000,3,1,504,
151000,4,1,0,
151000,5,1,81,
151000,6,1,27,
151000,7,1,12,
151000,8,1,6,
151000,9,1,0,
151000,10,1,6,
151100,1,1,0,
151100,2,1,0,
151100,3,1,144,
151100,4,1,3,
151100,5,1,0,
151100,6,1,21,
151100,7,1,3,
151100,8,1,0,
151100,9,1,9,
151100,10,1,0,
151200,1,1,12,
151200,2,1,0,
151200,3,1,384,
151200,4,1,0,
151200,5,1,204,
151200,6,1,36,
151200,7,1,12,
151200,8,1,3,
151200,9,1,0,
151200,10,1,12,
151300,1,1,0,
151300,2,1,0,
151300,3,1,399,
151300,4,1,0,
151300,5,1,87,
151300,6,1,12,
151300,7,1,18,
151300,8,1,0,
151300,9,1,0,
151300,10,1,6,
151400,1,1,9,
151400,2,1,0,
151400,3,1,462,
151400,4,1,0,
151400,5,1,159,
151400,6,1,9,
151400,7,1,18,
151400,8,1,15,
151400,9,1,0,
151400,10,1,9,
151500,1,1,3,
151500,2,1,0,
151500,3,1,309,
151500,4,1,3,
151500,5,1,129,
151500,6,1,15,
151500,7,1,9,
151500,8,1,0,
151500,9,1,0,
151500,10,1,9,
151600,1,1,3,
151600,2,1,0,
151600,3,1,480,
151600,4,1,0,
151600,5,1,162,
151600,6,1,33,
151600,7,1,33,
151600,8,1,9,
151600,9,1,0,
151600,10,1,18,
151700,1,1,0,
151700,2,1,0,
151700,3,1,99,
151700,4,1,0,
151700,5,1,3,
151700,6,1,21,
151700,7,1,0,
151700,8,1,0,
151700,9,1,9,
151700,10,1,0,
151800,1,1,6,
151800,2,1,0,
151800,3,1,501,
151800,4,1,12,
151800,5,1,177,
151800,6,1,21,
151800,7,1,15,
151800,8,1,6,
151800,9,1,0,
151800,10,1,18,
151900,1,1,0,
151900,2,1,0,
151900,3,1,324,
151900,4,1,0,
151900,5,1,237,
151900,6,1,12,
151900,7,1,21,
151900,8,1,12,
151900,9,1,0,
151900,10,1,18,
152000,1,1,0,
152000,2,1,0,
152000,3,1,288,
152000,4,1,3,
152000,5,1,186,
152000,6,1,21,
152000,7,1,18,
152000,8,1,0,
152000,9,1,0,
152000,10,1,3,
152100,1,1,0,
152100,2,1,0,
152100,3,1,390,
152100,4,1,0,
152100,5,1,81,
152100,6,1,12,
152100,7,1,9,
152100,8,1,9,
152100,9,1,0,
152100,10,1,6,
152200,1,1,0,
152200,2,1,0,
152200,3,1,303,
152200,4,1,6,
152200,5,1,57,
152200,6,1,27,
152200,7,1,3,
152200,8,1,0,
152200,9,1,0,
152200,10,1,3,
152300,1,1,,c
152300,2,1,,c
152300,3,1,9,
152300,4,1,,c
152300,5,1,,c
152300,6,1,,c
152300,7,1,,c
152300,8,1,,c
152300,9,1,,c
152300,10,1,,c
152400,1,1,0,
152400,2,1,0,
152400,3,1,348,
152400,4,1,6,
152400,5,1,126,
152400,6,1,18,
152400,7,1,12,
152400,8,1,0,
152400,9,1,0,
152400,10,1,3,
152500,1,1,0,
152500,2,1,0,
152500,3,1,195,
152500,4,1,3,
152500,5,1,9,
152500,6,1,12,
